state,district,crop,year,season,area_hectares,Area Units,production_tonnes,Production Units,yield_kg_per_hectare,subdivision,year_num
Maharashtra,GADCHIROLI,Sugarcane,2019-20,Whole Year,14.000000000000002,Hectare,949.0,Tonnes,67785.71428571428,Vidarbha,2019
Maharashtra,GONDIA,Sugarcane,2019-20,Whole Year,1030.0,Hectare,76838.0,Tonnes,74600.0,Vidarbha,2019
Maharashtra,HINGOLI,Sugarcane,2019-20,Whole Year,6121.0,Hectare,401124.0,Tonnes,65532.42934161085,Matathwada,2019
Maharashtra,JALGAON,Sugarcane,2019-20,Whole Year,6988.0,Hectare,483270.0,Tonnes,69157.12650257585,Madhya Maharashtra,2019
Maharashtra,JALNA,Sugarcane,2019-20,Whole Year,26471.0,Hectare,1490170.0,Tonnes,56294.43541989348,Matathwada,2019
Maharashtra,KOLHAPUR,Sugarcane,2019-20,Whole Year,140484.0,Hectare,11384118.0,Tonnes,81034.97907234987,Madhya Maharashtra,2019
Maharashtra,LATUR,Sugarcane,2019-20,Whole Year,29762.0,Hectare,2032745.0,Tonnes,68300.013439957,Matathwada,2019
Maharashtra,NAGPUR,Sugarcane,2019-20,Whole Year,3750.0,Hectare,212925.0,Tonnes,56780.0,Vidarbha,2019
Maharashtra,NANDED,Sugarcane,2019-20,Whole Year,30000.0,Hectare,1966125.0,Tonnes,65537.5,Matathwada,2019
Maharashtra,NANDURBAR,Sugarcane,2019-20,Whole Year,14585.0,Hectare,1128876.0,Tonnes,77399.7943092218,Madhya Maharashtra,2019
Maharashtra,NASHIK,Sugarcane,2019-20,Whole Year,13644.0,Hectare,1094464.0,Tonnes,80215.77250073293,Madhya Maharashtra,2019
Maharashtra,OSMANABAD,Sugarcane,2019-20,Whole Year,30006.0,Hectare,1621905.0,Tonnes,54052.68946210758,Matathwada,2019
Maharashtra,PARBHANI,Sugarcane,2019-20,Whole Year,15759.0,Hectare,1032727.0,Tonnes,65532.52109905451,Matathwada,2019
Maharashtra,SOLAPUR,Sugarcane,2019-20,Whole Year,97086.0,Hectare,8886198.0,Tonnes,91529.1391137754,Madhya Maharashtra,2019
Maharashtra,WARDHA,Sugarcane,2019-20,Whole Year,2660.0,Hectare,171916.0,Tonnes,64630.075187969924,Vidarbha,2019
Maharashtra,WASHIM,Sugarcane,2019-20,Whole Year,99.0,Hectare,4178.0,Tonnes,42202.0202020202,Vidarbha,2019
Maharashtra,YAVATMAL,Sugarcane,2019-20,Whole Year,8846.0,Hectare,614827.0,Tonnes,69503.39136332806,Vidarbha,2019
Maharashtra,AHMEDNAGAR,Sugarcane,1998-99,Kharif,59600.0,Hectare,5231800.0,Tonnes,87781.87919463088,Madhya Maharashtra,1998
Maharashtra,AHMEDNAGAR,Sugarcane,1999-00,Whole Year,66600.0,Hectare,5962900.0,Tonnes,89533.03303303303,Madhya Maharashtra,1999
Maharashtra,AHMEDNAGAR,Sugarcane,2000-01,Whole Year,67100.0,Hectare,5163900.0,Tonnes,76958.27123695976,Madhya Maharashtra,2000
Maharashtra,AKOLA,Sugarcane,1998-99,Kharif,1500.0,Hectare,124400.0,Tonnes,82933.33333333334,Vidarbha,1998
Maharashtra,AKOLA,Sugarcane,1999-00,Whole Year,200.0,Hectare,18300.0,Tonnes,91500.0,Vidarbha,1999
Maharashtra,AKOLA,Sugarcane,2000-01,Whole Year,600.0,Hectare,48800.0,Tonnes,81333.33333333333,Vidarbha,2000
Maharashtra,AMRAVATI,Sugarcane,1998-99,Kharif,2000.0,Hectare,169900.0,Tonnes,84950.0,Vidarbha,1998
Maharashtra,AMRAVATI,Sugarcane,2000-01,Whole Year,3500.0,Hectare,286900.0,Tonnes,81971.42857142858,Vidarbha,2000
Maharashtra,AURANGABAD,Sugarcane,1999-00,Whole Year,19600.0,Hectare,1453000.0,Tonnes,74132.65306122448,Matathwada,1999
Maharashtra,AURANGABAD,Sugarcane,2000-01,Whole Year,18400.0,Hectare,1280900.0,Tonnes,69614.13043478261,Matathwada,2000
Maharashtra,BEED,Sugarcane,1999-00,Whole Year,32000.0,Hectare,2230000.0,Tonnes,69687.5,Matathwada,1999
Maharashtra,BEED,Sugarcane,2000-01,Whole Year,34000.0,Hectare,2551900.0,Tonnes,75055.88235294119,Matathwada,2000
Maharashtra,BHANDARA,Sugarcane,1998-99,Kharif,700.0,Hectare,59300.0,Tonnes,84714.28571428571,Vidarbha,1998
Maharashtra,BHANDARA,Sugarcane,1999-00,Whole Year,1100.0,Hectare,96300.0,Tonnes,87545.45454545454,Vidarbha,1999
Maharashtra,BHANDARA,Sugarcane,2000-01,Whole Year,1500.0,Hectare,108800.0,Tonnes,72533.33333333333,Vidarbha,2000
Maharashtra,BULDHANA,Sugarcane,1998-99,Kharif,800.0,Hectare,65100.0,Tonnes,81375.0,Vidarbha,1998
Maharashtra,BULDHANA,Sugarcane,2000-01,Whole Year,1200.0,Hectare,103600.0,Tonnes,86333.33333333333,Vidarbha,2000
Maharashtra,DHULE,Sugarcane,1998-99,Kharif,10500.0,Hectare,756100.0,Tonnes,72009.52380952382,Madhya Maharashtra,1998
Maharashtra,DHULE,Sugarcane,1999-00,Whole Year,5600.0,Hectare,452000.0,Tonnes,80714.28571428571,Madhya Maharashtra,1999
Maharashtra,DHULE,Sugarcane,2000-01,Whole Year,5300.0,Hectare,381600.0,Tonnes,72000.0,Madhya Maharashtra,2000
Maharashtra,GONDIA,Sugarcane,2000-01,Whole Year,700.0,Hectare,47300.0,Tonnes,67571.42857142857,Vidarbha,2000
Maharashtra,HINGOLI,Sugarcane,1999-00,Whole Year,20800.0,Hectare,1614000.0,Tonnes,77596.15384615384,Matathwada,1999
Maharashtra,HINGOLI,Sugarcane,2000-01,Whole Year,15800.0,Hectare,1059200.0,Tonnes,67037.97468354431,Matathwada,2000
Maharashtra,JALGAON,Sugarcane,1999-00,Whole Year,9400.0,Hectare,871500.0,Tonnes,92712.76595744681,Madhya Maharashtra,1999
Maharashtra,JALGAON,Sugarcane,2000-01,Whole Year,14500.0,Hectare,1203400.0,Tonnes,82993.10344827586,Madhya Maharashtra,2000
Maharashtra,JALNA,Sugarcane,1998-99,Kharif,6700.0,Hectare,543100.0,Tonnes,81059.70149253731,Matathwada,1998
Maharashtra,JALNA,Sugarcane,1999-00,Whole Year,12700.0,Hectare,960800.0,Tonnes,75653.54330708661,Matathwada,1999
Maharashtra,JALNA,Sugarcane,2000-01,Whole Year,16000.0,Hectare,1241700.0,Tonnes,77606.25,Matathwada,2000
Maharashtra,KOLHAPUR,Sugarcane,2000-01,Whole Year,89700.0,Hectare,8158300.0,Tonnes,90950.94760312152,Madhya Maharashtra,2000
Maharashtra,LATUR,Sugarcane,1998-99,Kharif,23300.0,Hectare,1557000.0,Tonnes,66824.03433476396,Matathwada,1998
Maharashtra,LATUR,Sugarcane,1999-00,Whole Year,27900.0,Hectare,1975300.0,Tonnes,70799.28315412186,Matathwada,1999
Maharashtra,LATUR,Sugarcane,2000-01,Whole Year,28900.0,Hectare,2007200.0,Tonnes,69453.28719723182,Matathwada,2000
Maharashtra,NAGPUR,Sugarcane,1998-99,Kharif,600.0,Hectare,56400.0,Tonnes,94000.0,Vidarbha,1998
Maharashtra,NAGPUR,Sugarcane,1999-00,Whole Year,700.0,Hectare,61900.0,Tonnes,88428.57142857143,Vidarbha,1999
Maharashtra,NAGPUR,Sugarcane,2000-01,Whole Year,900.0,Hectare,71200.0,Tonnes,79111.11111111111,Vidarbha,2000
Maharashtra,NANDED,Sugarcane,1998-99,Kharif,11000.0,Hectare,849000.0,Tonnes,77181.81818181819,Matathwada,1998
Maharashtra,NANDED,Sugarcane,1999-00,Whole Year,14800.0,Hectare,1127100.0,Tonnes,76155.4054054054,Matathwada,1999
Maharashtra,NANDED,Sugarcane,2000-01,Whole Year,14700.0,Hectare,953600.0,Tonnes,64870.748299319726,Matathwada,2000
Maharashtra,NANDURBAR,Sugarcane,1999-00,Whole Year,7500.0,Hectare,455600.0,Tonnes,60746.66666666667,Madhya Maharashtra,1999
Maharashtra,NANDURBAR,Sugarcane,2000-01,Whole Year,8200.0,Hectare,572700.0,Tonnes,69841.46341463414,Madhya Maharashtra,2000
Maharashtra,NASHIK,Sugarcane,1998-99,Kharif,23700.0,Hectare,2138300.0,Tonnes,90223.62869198312,Madhya Maharashtra,1998
Maharashtra,NASHIK,Sugarcane,1999-00,Whole Year,23400.0,Hectare,1963800.0,Tonnes,83923.07692307692,Madhya Maharashtra,1999
Maharashtra,NASHIK,Sugarcane,2000-01,Whole Year,25100.0,Hectare,2284500.0,Tonnes,91015.93625498007,Madhya Maharashtra,2000
Maharashtra,OSMANABAD,Sugarcane,1998-99,Kharif,16700.0,Hectare,1344300.0,Tonnes,80497.00598802396,Matathwada,1998
Maharashtra,OSMANABAD,Sugarcane,1999-00,Whole Year,26600.0,Hectare,1859500.0,Tonnes,69906.01503759398,Matathwada,1999
Maharashtra,OSMANABAD,Sugarcane,2000-01,Whole Year,25700.0,Hectare,1853300.0,Tonnes,72112.84046692608,Matathwada,2000
Maharashtra,PARBHANI,Sugarcane,1998-99,Kharif,17300.0,Hectare,1314500.0,Tonnes,75982.65895953757,Matathwada,1998
Maharashtra,PARBHANI,Sugarcane,1999-00,Whole Year,12300.0,Hectare,1096000.0,Tonnes,89105.69105691057,Matathwada,1999
Maharashtra,PARBHANI,Sugarcane,2000-01,Whole Year,12900.0,Hectare,849600.0,Tonnes,65860.46511627907,Matathwada,2000
Maharashtra,PUNE,Sugarcane,1998-99,Kharif,48500.0,Hectare,4288000.0,Tonnes,88412.37113402062,Madhya Maharashtra,1998
Maharashtra,PUNE,Sugarcane,2000-01,Whole Year,48700.0,Hectare,4558300.0,Tonnes,93599.58932238191,Madhya Maharashtra,2000
Maharashtra,SATARA,Sugarcane,2000-01,Whole Year,38300.0,Hectare,3504000.0,Tonnes,91488.25065274151,Madhya Maharashtra,2000
Maharashtra,SOLAPUR,Sugarcane,1998-99,Kharif,62500.0,Hectare,5480500.0,Tonnes,87688.0,Madhya Maharashtra,1998
Maharashtra,SOLAPUR,Sugarcane,2000-01,Whole Year,64700.0,Hectare,5952500.0,Tonnes,92001.54559505409,Madhya Maharashtra,2000
Maharashtra,WARDHA,Sugarcane,1998-99,Kharif,2800.0,Hectare,229800.0,Tonnes,82071.42857142857,Vidarbha,1998
Maharashtra,WARDHA,Sugarcane,1999-00,Whole Year,2700.0,Hectare,232700.0,Tonnes,86185.1851851852,Vidarbha,1999
Maharashtra,WARDHA,Sugarcane,2000-01,Whole Year,3500.0,Hectare,233900.0,Tonnes,66828.57142857142,Vidarbha,2000
Maharashtra,WASHIM,Sugarcane,1999-00,Whole Year,1800.0,Hectare,168300.0,Tonnes,93500.0,Vidarbha,1999
Maharashtra,WASHIM,Sugarcane,2000-01,Whole Year,2800.0,Hectare,186900.0,Tonnes,66750.0,Vidarbha,2000
Maharashtra,YAVATMAL,Sugarcane,1998-99,Kharif,6500.0,Hectare,538500.0,Tonnes,82846.15384615384,Vidarbha,1998
Maharashtra,YAVATMAL,Sugarcane,1999-00,Whole Year,7000.0,Hectare,649900.0,Tonnes,92842.85714285714,Vidarbha,1999
Maharashtra,YAVATMAL,Sugarcane,2000-01,Whole Year,7400.0,Hectare,559900.0,Tonnes,75662.16216216216,Vidarbha,2000
Maharashtra,AHMEDNAGAR,Wheat,2001-02,Rabi,93800.0,Hectare,156300.0,Tonnes,1666.3113006396588,Madhya Maharashtra,2001
Maharashtra,AHMEDNAGAR,Wheat,2002-03,Rabi,70400.0,Hectare,88500.0,Tonnes,1257.1022727272727,Madhya Maharashtra,2002
Maharashtra,AHMEDNAGAR,Wheat,2003-04,Rabi,39200.0,Hectare,39500.0,Tonnes,1007.6530612244899,Madhya Maharashtra,2003
Maharashtra,AKOLA,Wheat,2001-02,Rabi,10100.0,Hectare,15500.0,Tonnes,1534.6534653465349,Vidarbha,2001
Maharashtra,AKOLA,Wheat,2002-03,Rabi,10300.0,Hectare,15800.0,Tonnes,1533.9805825242718,Vidarbha,2002
Maharashtra,AKOLA,Wheat,2003-04,Rabi,8700.0,Hectare,12300.0,Tonnes,1413.7931034482758,Vidarbha,2003
Maharashtra,AMRAVATI,Wheat,2001-02,Rabi,11300.0,Hectare,15000.0,Tonnes,1327.433628318584,Vidarbha,2001
Maharashtra,AMRAVATI,Wheat,2002-03,Rabi,11100.0,Hectare,11500.0,Tonnes,1036.036036036036,Vidarbha,2002
Maharashtra,AMRAVATI,Wheat,2003-04,Rabi,11600.0,Hectare,14400.0,Tonnes,1241.3793103448277,Vidarbha,2003
Maharashtra,AURANGABAD,Wheat,2001-02,Rabi,29500.0,Hectare,34900.0,Tonnes,1183.050847457627,Matathwada,2001
Maharashtra,AURANGABAD,Wheat,2002-03,Rabi,33400.0,Hectare,40500.0,Tonnes,1212.574850299401,Matathwada,2002
Maharashtra,AURANGABAD,Wheat,2003-04,Rabi,31200.0,Hectare,40100.0,Tonnes,1285.2564102564104,Matathwada,2003
Maharashtra,BEED,Wheat,2001-02,Rabi,38200.0,Hectare,37100.0,Tonnes,971.2041884816755,Matathwada,2001
Maharashtra,BEED,Wheat,2002-03,Rabi,30900.0,Hectare,29700.0,Tonnes,961.1650485436892,Matathwada,2002
Maharashtra,BHANDARA,Wheat,2001-02,Rabi,10700.0,Hectare,10900.0,Tonnes,1018.6915887850467,Vidarbha,2001
Maharashtra,BHANDARA,Wheat,2002-03,Rabi,10600.0,Hectare,7600.0,Tonnes,716.9811320754717,Vidarbha,2002
Maharashtra,BHANDARA,Wheat,2003-04,Rabi,10000.0,Hectare,9600.0,Tonnes,960.0,Vidarbha,2003
Maharashtra,BULDHANA,Wheat,2001-02,Rabi,23700.0,Hectare,42300.0,Tonnes,1784.8101265822784,Vidarbha,2001
Maharashtra,BULDHANA,Wheat,2002-03,Rabi,28900.0,Hectare,52400.0,Tonnes,1813.148788927336,Vidarbha,2002
Maharashtra,BULDHANA,Wheat,2003-04,Rabi,30500.0,Hectare,47800.0,Tonnes,1567.2131147540983,Vidarbha,2003
Maharashtra,CHANDRAPUR,Wheat,2001-02,Rabi,24500.0,Hectare,19300.0,Tonnes,787.7551020408164,Vidarbha,2001
Maharashtra,DHULE,Wheat,2001-02,Rabi,11300.0,Hectare,13400.0,Tonnes,1185.8407079646017,Madhya Maharashtra,2001
Maharashtra,DHULE,Wheat,2002-03,Rabi,14100.0,Hectare,17600.0,Tonnes,1248.22695035461,Madhya Maharashtra,2002
Maharashtra,DHULE,Wheat,2003-04,Rabi,17500.0,Hectare,28000.0,Tonnes,1600.0,Madhya Maharashtra,2003
Maharashtra,GADCHIROLI,Wheat,2001-02,Rabi,1000.0,Hectare,800.0,Tonnes,800.0,Vidarbha,2001
Maharashtra,GADCHIROLI,Wheat,2002-03,Rabi,1000.0,Hectare,800.0,Tonnes,800.0,Vidarbha,2002
Maharashtra,GADCHIROLI,Wheat,2003-04,Rabi,900.0,Hectare,600.0,Tonnes,666.6666666666666,Vidarbha,2003
Maharashtra,GONDIA,Wheat,2001-02,Rabi,4400.0,Hectare,3100.0,Tonnes,704.5454545454546,Vidarbha,2001
Maharashtra,GONDIA,Wheat,2003-04,Rabi,3700.0,Hectare,2900.0,Tonnes,783.7837837837837,Vidarbha,2003
Maharashtra,HINGOLI,Wheat,2001-02,Rabi,40800.0,Hectare,64800.0,Tonnes,1588.235294117647,Matathwada,2001
Maharashtra,HINGOLI,Wheat,2002-03,Rabi,43500.0,Hectare,67300.0,Tonnes,1547.126436781609,Matathwada,2002
Maharashtra,HINGOLI,Wheat,2003-04,Rabi,39000.0,Hectare,60900.0,Tonnes,1561.5384615384614,Matathwada,2003
Maharashtra,JALGAON,Wheat,2001-02,Rabi,23800.0,Hectare,39300.0,Tonnes,1651.2605042016805,Madhya Maharashtra,2001
Maharashtra,JALGAON,Wheat,2002-03,Rabi,27700.0,Hectare,53200.0,Tonnes,1920.57761732852,Madhya Maharashtra,2002
Maharashtra,JALGAON,Wheat,2003-04,Rabi,33000.0,Hectare,61500.0,Tonnes,1863.6363636363635,Madhya Maharashtra,2003
Maharashtra,JALNA,Wheat,2001-02,Rabi,28400.0,Hectare,41600.0,Tonnes,1464.7887323943662,Matathwada,2001
Maharashtra,JALNA,Wheat,2002-03,Rabi,27600.0,Hectare,44000.0,Tonnes,1594.2028985507245,Matathwada,2002
Maharashtra,JALNA,Wheat,2003-04,Rabi,18400.0,Hectare,24000.0,Tonnes,1304.3478260869563,Matathwada,2003
Maharashtra,KOLHAPUR,Wheat,2001-02,Rabi,8500.0,Hectare,16600.0,Tonnes,1952.941176470588,Madhya Maharashtra,2001
Maharashtra,KOLHAPUR,Wheat,2002-03,Rabi,8500.0,Hectare,15200.0,Tonnes,1788.235294117647,Madhya Maharashtra,2002
Maharashtra,KOLHAPUR,Wheat,2003-04,Rabi,8600.0,Hectare,17400.0,Tonnes,2023.2558139534883,Madhya Maharashtra,2003
Maharashtra,LATUR,Wheat,2001-02,Rabi,27300.0,Hectare,24400.0,Tonnes,893.7728937728938,Matathwada,2001
Maharashtra,LATUR,Wheat,2002-03,Rabi,24800.0,Hectare,25800.0,Tonnes,1040.3225806451612,Matathwada,2002
Maharashtra,LATUR,Wheat,2003-04,Rabi,26500.0,Hectare,18300.0,Tonnes,690.566037735849,Matathwada,2003
Maharashtra,NAGPUR,Wheat,2001-02,Rabi,30600.0,Hectare,32900.0,Tonnes,1075.1633986928105,Vidarbha,2001
Maharashtra,NAGPUR,Wheat,2002-03,Rabi,31000.0,Hectare,32500.0,Tonnes,1048.3870967741934,Vidarbha,2002
Maharashtra,NAGPUR,Wheat,2003-04,Rabi,35000.0,Hectare,43200.0,Tonnes,1234.2857142857142,Vidarbha,2003
Maharashtra,NANDED,Wheat,2001-02,Rabi,26700.0,Hectare,34700.0,Tonnes,1299.625468164794,Matathwada,2001
Maharashtra,NANDED,Wheat,2002-03,Rabi,30400.0,Hectare,40800.0,Tonnes,1342.1052631578948,Matathwada,2002
Maharashtra,NANDED,Wheat,2003-04,Rabi,31500.0,Hectare,43500.0,Tonnes,1380.952380952381,Matathwada,2003
Maharashtra,NANDURBAR,Wheat,2001-02,Rabi,6400.0,Hectare,7400.0,Tonnes,1156.25,Madhya Maharashtra,2001
Maharashtra,NANDURBAR,Wheat,2002-03,Rabi,7900.0,Hectare,10000.0,Tonnes,1265.822784810127,Madhya Maharashtra,2002
Maharashtra,NANDURBAR,Wheat,2003-04,Rabi,9200.0,Hectare,15200.0,Tonnes,1652.1739130434785,Madhya Maharashtra,2003
Maharashtra,NASHIK,Wheat,2001-02,Rabi,36800.0,Hectare,48900.0,Tonnes,1328.804347826087,Madhya Maharashtra,2001
Maharashtra,NASHIK,Wheat,2002-03,Rabi,35000.0,Hectare,49500.0,Tonnes,1414.2857142857144,Madhya Maharashtra,2002
Maharashtra,NASHIK,Wheat,2003-04,Rabi,35500.0,Hectare,41300.0,Tonnes,1163.380281690141,Madhya Maharashtra,2003
Maharashtra,OSMANABAD,Wheat,2001-02,Rabi,27000.0,Hectare,25300.0,Tonnes,937.037037037037,Matathwada,2001
Maharashtra,OSMANABAD,Wheat,2002-03,Rabi,25800.0,Hectare,28600.0,Tonnes,1108.5271317829456,Matathwada,2002
Maharashtra,PARBHANI,Wheat,2001-02,Rabi,32300.0,Hectare,48500.0,Tonnes,1501.5479876160991,Matathwada,2001
Maharashtra,PARBHANI,Wheat,2002-03,Rabi,38000.0,Hectare,53600.0,Tonnes,1410.5263157894735,Matathwada,2002
Maharashtra,PARBHANI,Wheat,2003-04,Rabi,39000.0,Hectare,44500.0,Tonnes,1141.0256410256409,Matathwada,2003
Maharashtra,PUNE,Wheat,2001-02,Rabi,59500.0,Hectare,101200.0,Tonnes,1700.8403361344535,Madhya Maharashtra,2001
Maharashtra,PUNE,Wheat,2002-03,Rabi,64700.0,Hectare,81900.0,Tonnes,1265.842349304482,Madhya Maharashtra,2002
Maharashtra,PUNE,Wheat,2003-04,Rabi,38800.0,Hectare,47500.0,Tonnes,1224.2268041237114,Madhya Maharashtra,2003
Maharashtra,SANGLI,Wheat,2001-02,Rabi,28900.0,Hectare,50000.0,Tonnes,1730.1038062283737,Madhya Maharashtra,2001
Maharashtra,SANGLI,Wheat,2002-03,Rabi,22400.0,Hectare,28500.0,Tonnes,1272.3214285714287,Madhya Maharashtra,2002
Maharashtra,SANGLI,Wheat,2003-04,Rabi,12600.0,Hectare,20300.0,Tonnes,1611.111111111111,Madhya Maharashtra,2003
Maharashtra,SATARA,Wheat,2001-02,Rabi,35700.0,Hectare,64900.0,Tonnes,1817.9271708683475,Madhya Maharashtra,2001
Maharashtra,SATARA,Wheat,2002-03,Rabi,35300.0,Hectare,48700.0,Tonnes,1379.6033994334277,Madhya Maharashtra,2002
Maharashtra,SATARA,Wheat,2003-04,Rabi,23600.0,Hectare,34100.0,Tonnes,1444.915254237288,Madhya Maharashtra,2003
Maharashtra,SOLAPUR,Wheat,2001-02,Rabi,53700.0,Hectare,62700.0,Tonnes,1167.5977653631285,Madhya Maharashtra,2001
Maharashtra,SOLAPUR,Wheat,2002-03,Rabi,48400.0,Hectare,61800.0,Tonnes,1276.8595041322317,Madhya Maharashtra,2002
Maharashtra,THANE,Wheat,2002-03,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Konkan & Goa,2002
Maharashtra,THANE,Wheat,2003-04,Rabi,100.0,Hectare,100.0,Tonnes,1000.0,Konkan & Goa,2003
Maharashtra,WARDHA,Wheat,2001-02,Rabi,18900.0,Hectare,24700.0,Tonnes,1306.878306878307,Vidarbha,2001
Maharashtra,WARDHA,Wheat,2002-03,Rabi,19900.0,Hectare,24100.0,Tonnes,1211.0552763819096,Vidarbha,2002
Maharashtra,WARDHA,Wheat,2003-04,Rabi,20700.0,Hectare,25000.0,Tonnes,1207.7294685990341,Vidarbha,2003
Maharashtra,WASHIM,Wheat,2001-02,Rabi,15100.0,Hectare,21300.0,Tonnes,1410.5960264900664,Vidarbha,2001
Maharashtra,WASHIM,Wheat,2002-03,Rabi,16300.0,Hectare,20900.0,Tonnes,1282.208588957055,Vidarbha,2002
Maharashtra,WASHIM,Wheat,2003-04,Rabi,11900.0,Hectare,14100.0,Tonnes,1184.873949579832,Vidarbha,2003
Maharashtra,YAVATMAL,Wheat,2001-02,Rabi,17100.0,Hectare,19600.0,Tonnes,1146.1988304093568,Vidarbha,2001
Maharashtra,YAVATMAL,Wheat,2002-03,Rabi,17600.0,Hectare,18600.0,Tonnes,1056.8181818181822,Vidarbha,2002
Maharashtra,YAVATMAL,Wheat,2003-04,Rabi,17600.0,Hectare,20800.0,Tonnes,1181.8181818181822,Vidarbha,2003
Maharashtra,AHMEDNAGAR,Wheat,2004-05,Rabi,89300.0,Hectare,154600.0,Tonnes,1731.2430011198207,Madhya Maharashtra,2004
Maharashtra,AHMEDNAGAR,Wheat,2005-06,Rabi,103100.0,Hectare,153800.0,Tonnes,1491.7555771096024,Madhya Maharashtra,2005
Maharashtra,AHMEDNAGAR,Wheat,2006-07,Rabi,153900.0,Hectare,248100.0,Tonnes,1612.085769980507,Madhya Maharashtra,2006
Maharashtra,AKOLA,Wheat,2004-05,Rabi,3400.0,Hectare,3800.0,Tonnes,1117.6470588235295,Vidarbha,2004
Maharashtra,AKOLA,Wheat,2005-06,Rabi,11200.0,Hectare,17100.0,Tonnes,1526.7857142857142,Vidarbha,2005
Maharashtra,AKOLA,Wheat,2006-07,Rabi,35400.0,Hectare,70100.0,Tonnes,1980.2259887005648,Vidarbha,2006
Maharashtra,AMRAVATI,Wheat,2004-05,Rabi,10300.0,Hectare,12000.0,Tonnes,1165.0485436893202,Vidarbha,2004
Maharashtra,AMRAVATI,Wheat,2005-06,Rabi,17000.0,Hectare,23300.0,Tonnes,1370.5882352941176,Vidarbha,2005
Maharashtra,AMRAVATI,Wheat,2006-07,Rabi,25400.0,Hectare,42500.0,Tonnes,1673.2283464566929,Vidarbha,2006
Maharashtra,AURANGABAD,Wheat,2004-05,Rabi,36400.0,Hectare,47200.0,Tonnes,1296.7032967032967,Matathwada,2004
Maharashtra,AURANGABAD,Wheat,2005-06,Rabi,40900.0,Hectare,67600.0,Tonnes,1652.8117359413204,Matathwada,2005
Maharashtra,AURANGABAD,Wheat,2006-07,Rabi,60700.0,Hectare,121900.0,Tonnes,2008.2372322899507,Matathwada,2006
Maharashtra,BEED,Wheat,2004-05,Rabi,31900.0,Hectare,28000.0,Tonnes,877.7429467084639,Matathwada,2004
Maharashtra,BEED,Wheat,2005-06,Rabi,42700.0,Hectare,45000.0,Tonnes,1053.864168618267,Matathwada,2005
Maharashtra,BEED,Wheat,2006-07,Rabi,52400.0,Hectare,66900.0,Tonnes,1276.7175572519086,Matathwada,2006
Maharashtra,BHANDARA,Wheat,2004-05,Rabi,5800.0,Hectare,4300.0,Tonnes,741.3793103448277,Vidarbha,2004
Maharashtra,BHANDARA,Wheat,2005-06,Rabi,10300.0,Hectare,9400.0,Tonnes,912.621359223301,Vidarbha,2005
Maharashtra,BHANDARA,Wheat,2006-07,Rabi,13200.0,Hectare,12400.0,Tonnes,939.3939393939395,Vidarbha,2006
Maharashtra,BULDHANA,Wheat,2004-05,Rabi,26500.0,Hectare,18300.0,Tonnes,690.566037735849,Vidarbha,2004
Maharashtra,BULDHANA,Wheat,2005-06,Rabi,26100.0,Hectare,27000.0,Tonnes,1034.4827586206895,Vidarbha,2005
Maharashtra,BULDHANA,Wheat,2006-07,Rabi,58200.0,Hectare,82500.0,Tonnes,1417.5257731958764,Vidarbha,2006
Maharashtra,CHANDRAPUR,Wheat,2005-06,Rabi,29500.0,Hectare,22100.0,Tonnes,749.1525423728813,Vidarbha,2005
Maharashtra,CHANDRAPUR,Wheat,2006-07,Rabi,34100.0,Hectare,24900.000000000004,Tonnes,730.2052785923755,Vidarbha,2006
Maharashtra,DHULE,Wheat,2004-05,Rabi,22000.0,Hectare,38800.0,Tonnes,1763.6363636363637,Madhya Maharashtra,2004
Maharashtra,DHULE,Wheat,2005-06,Rabi,22200.0,Hectare,35800.0,Tonnes,1612.6126126126126,Madhya Maharashtra,2005
Maharashtra,DHULE,Wheat,2006-07,Rabi,28000.0,Hectare,44100.0,Tonnes,1575.0,Madhya Maharashtra,2006
Maharashtra,GADCHIROLI,Wheat,2005-06,Rabi,1000.0,Hectare,800.0,Tonnes,800.0,Vidarbha,2005
Maharashtra,GADCHIROLI,Wheat,2006-07,Rabi,1200.0,Hectare,1200.0,Tonnes,1000.0,Vidarbha,2006
Maharashtra,GONDIA,Wheat,2004-05,Rabi,2300.0,Hectare,1600.0,Tonnes,695.6521739130435,Vidarbha,2004
Maharashtra,GONDIA,Wheat,2005-06,Rabi,3600.0,Hectare,2400.0,Tonnes,666.6666666666666,Vidarbha,2005
Maharashtra,HINGOLI,Wheat,2004-05,Rabi,28500.0,Hectare,39000.0,Tonnes,1368.421052631579,Matathwada,2004
Maharashtra,HINGOLI,Wheat,2005-06,Rabi,42600.0,Hectare,65700.0,Tonnes,1542.2535211267605,Matathwada,2005
Maharashtra,HINGOLI,Wheat,2006-07,Rabi,51600.0,Hectare,86300.00000000001,Tonnes,1672.480620155039,Matathwada,2006
Maharashtra,JALGAON,Wheat,2004-05,Rabi,38400.0,Hectare,77700.0,Tonnes,2023.4375,Madhya Maharashtra,2004
Maharashtra,JALGAON,Wheat,2005-06,Rabi,36200.0,Hectare,66800.0,Tonnes,1845.3038674033148,Madhya Maharashtra,2005
Maharashtra,JALGAON,Wheat,2006-07,Rabi,50800.0,Hectare,111900.0,Tonnes,2202.7559055118113,Madhya Maharashtra,2006
Maharashtra,JALNA,Wheat,2004-05,Rabi,19500.0,Hectare,27400.0,Tonnes,1405.128205128205,Matathwada,2004
